id,kor_name,en_name,type,image_url,image_url_small,image_url_cropped
8643186,DD리크루트,D/D Recruits,Trap Card,https://images.ygoprodeck.com/images/cards/8643186.jpg,https://images.ygoprodeck.com/images/cards_small/8643186.jpg,https://images.ygoprodeck.com/images/cards_cropped/8643186.jpg
8649148,디프 스위퍼,Deep Sweeper,Effect Monster,https://images.ygoprodeck.com/images/cards/8649148.jpg,https://images.ygoprodeck.com/images/cards_small/8649148.jpg,https://images.ygoprodeck.com/images/cards_cropped/8649148.jpg
8653757,포톤 리타데이션,Photon Timestop,Trap Card,https://images.ygoprodeck.com/images/cards/8653757.jpg,https://images.ygoprodeck.com/images/cards_small/8653757.jpg,https://images.ygoprodeck.com/images/cards_cropped/8653757.jpg
8660395,마기스토스 가디스 닌아루루,"Ninaruru, the Magistus Glass Goddess",XYZ Monster,https://images.ygoprodeck.com/images/cards/8660395.jpg,https://images.ygoprodeck.com/images/cards_small/8660395.jpg,https://images.ygoprodeck.com/images/cards_cropped/8660395.jpg
8662794,코드브레이커 제로데이,Codebreaker Zero Day,Effect Monster,https://images.ygoprodeck.com/images/cards/8662794.jpg,https://images.ygoprodeck.com/images/cards_small/8662794.jpg,https://images.ygoprodeck.com/images/cards_cropped/8662794.jpg
8687195,환영의 요정,Dreamsprite,Effect Monster,https://images.ygoprodeck.com/images/cards/8687195.jpg,https://images.ygoprodeck.com/images/cards_small/8687195.jpg,https://images.ygoprodeck.com/images/cards_cropped/8687195.jpg
8690387,지박계례 지오그렘린,Earthbound Servant Geo Gremlin,Synchro Monster,https://images.ygoprodeck.com/images/cards/8690387.jpg,https://images.ygoprodeck.com/images/cards_small/8690387.jpg,https://images.ygoprodeck.com/images/cards_cropped/8690387.jpg
8692301,젬나이트 지르코니아,Gem-Knight Zirconia,Fusion Monster,https://images.ygoprodeck.com/images/cards/8692301.jpg,https://images.ygoprodeck.com/images/cards_small/8692301.jpg,https://images.ygoprodeck.com/images/cards_cropped/8692301.jpg
8696773,헤이즈비스트 히드라,Hazy Flame Hydra,Effect Monster,https://images.ygoprodeck.com/images/cards/8696773.jpg,https://images.ygoprodeck.com/images/cards_small/8696773.jpg,https://images.ygoprodeck.com/images/cards_cropped/8696773.jpg
8698851,D－카운터,D - Counter,Trap Card,https://images.ygoprodeck.com/images/cards/8698851.jpg,https://images.ygoprodeck.com/images/cards_small/8698851.jpg,https://images.ygoprodeck.com/images/cards_cropped/8698851.jpg
8700633,불굴의 수복,Undaunted Bumpkin Beast,Effect Monster,https://images.ygoprodeck.com/images/cards/8700633.jpg,https://images.ygoprodeck.com/images/cards_small/8700633.jpg,https://images.ygoprodeck.com/images/cards_cropped/8700633.jpg
8706701,레드 미러,Red Mirror,Effect Monster,https://images.ygoprodeck.com/images/cards/8706701.jpg,https://images.ygoprodeck.com/images/cards_small/8706701.jpg,https://images.ygoprodeck.com/images/cards_cropped/8706701.jpg
8715625,마화물차량 보코이치,Bokoichi the Freightening Car,Normal Monster,https://images.ygoprodeck.com/images/cards/8715625.jpg,https://images.ygoprodeck.com/images/cards_small/8715625.jpg,https://images.ygoprodeck.com/images/cards_cropped/8715625.jpg
8719957,어비스케일-크라켄,Abyss-scale of the Kraken,Spell Card,https://images.ygoprodeck.com/images/cards/8719957.jpg,https://images.ygoprodeck.com/images/cards_small/8719957.jpg,https://images.ygoprodeck.com/images/cards_cropped/8719957.jpg
8728498,공아단의 회검 도나,"Donner, Dagger Fur Hire",Link Monster,https://images.ygoprodeck.com/images/cards/8728498.jpg,https://images.ygoprodeck.com/images/cards_small/8728498.jpg,https://images.ygoprodeck.com/images/cards_cropped/8728498.jpg
8730435,검투수의투기데몬즈실드,Gladiator Beast's Battle Archfiend Shield,Spell Card,https://images.ygoprodeck.com/images/cards/8730435.jpg,https://images.ygoprodeck.com/images/cards_small/8730435.jpg,https://images.ygoprodeck.com/images/cards_cropped/8730435.jpg
8736823,전뇌계희－냥냥,Virtual World Hime - Nyannyan,Effect Monster,https://images.ygoprodeck.com/images/cards/8736823.jpg,https://images.ygoprodeck.com/images/cards_small/8736823.jpg,https://images.ygoprodeck.com/images/cards_cropped/8736823.jpg
8763963,마왕초룡 베에르제우스,Beelzeus of the Diabolic Dragons,Synchro Monster,https://images.ygoprodeck.com/images/cards/8763963.jpg,https://images.ygoprodeck.com/images/cards_small/8763963.jpg,https://images.ygoprodeck.com/images/cards_cropped/8763963.jpg
8775395,재탄의 주안,Evil Eyes Unleashed,Spell Card,https://images.ygoprodeck.com/images/cards/8775395.jpg,https://images.ygoprodeck.com/images/cards_small/8775395.jpg,https://images.ygoprodeck.com/images/cards_cropped/8775395.jpg
8783685,Hourglass of Life,Hourglass of Life,Normal Monster,https://images.ygoprodeck.com/images/cards/8783685.jpg,https://images.ygoprodeck.com/images/cards_small/8783685.jpg,https://images.ygoprodeck.com/images/cards_cropped/8783685.jpg
8785161,RR (레이드 랩터즈) －와일드 벌쳐,Raidraptor - Wild Vulture,Effect Monster,https://images.ygoprodeck.com/images/cards/8785161.jpg,https://images.ygoprodeck.com/images/cards_small/8785161.jpg,https://images.ygoprodeck.com/images/cards_cropped/8785161.jpg
8794055,저편의 우주,"The Most Distant, Deepest Depths",Spell Card,https://images.ygoprodeck.com/images/cards/8794055.jpg,https://images.ygoprodeck.com/images/cards_small/8794055.jpg,https://images.ygoprodeck.com/images/cards_cropped/8794055.jpg
8794435,합성마수 가제트,Maju Garzett,Effect Monster,https://images.ygoprodeck.com/images/cards/8794435.jpg,https://images.ygoprodeck.com/images/cards_small/8794435.jpg,https://images.ygoprodeck.com/images/cards_cropped/8794435.jpg
8802510,PSY프레임로드 Λ,PSY-Framelord Lambda,Link Monster,https://images.ygoprodeck.com/images/cards/8802510.jpg,https://images.ygoprodeck.com/images/cards_small/8802510.jpg,https://images.ygoprodeck.com/images/cards_cropped/8802510.jpg
8806072,콤보 파이터,Combo Fighter,Effect Monster,https://images.ygoprodeck.com/images/cards/8806072.jpg,https://images.ygoprodeck.com/images/cards_small/8806072.jpg,https://images.ygoprodeck.com/images/cards_cropped/8806072.jpg
8809344,외신 나이알라,Outer Entity Nyarla,XYZ Monster,https://images.ygoprodeck.com/images/cards/8809344.jpg,https://images.ygoprodeck.com/images/cards_small/8809344.jpg,https://images.ygoprodeck.com/images/cards_cropped/8809344.jpg
8814959,벨즈 만드라고,Evilswarm Mandragora,Effect Monster,https://images.ygoprodeck.com/images/cards/8814959.jpg,https://images.ygoprodeck.com/images/cards_small/8814959.jpg,https://images.ygoprodeck.com/images/cards_cropped/8814959.jpg
8820526,EM클레이브레이커,Performapal Clay Breaker,Effect Monster,https://images.ygoprodeck.com/images/cards/8820526.jpg,https://images.ygoprodeck.com/images/cards_small/8820526.jpg,https://images.ygoprodeck.com/images/cards_cropped/8820526.jpg
8822710,A·O·J 코즈믹 클로저,Ally of Justice Cosmic Gateway,Effect Monster,https://images.ygoprodeck.com/images/cards/8822710.jpg,https://images.ygoprodeck.com/images/cards_small/8822710.jpg,https://images.ygoprodeck.com/images/cards_cropped/8822710.jpg
8836329,구풍룡－뷰포트 노웸,Raging Storm Dragon - Beaufort IX,Ritual Effect Monster,https://images.ygoprodeck.com/images/cards/8836329.jpg,https://images.ygoprodeck.com/images/cards_small/8836329.jpg,https://images.ygoprodeck.com/images/cards_cropped/8836329.jpg
8837932,방계만다라,Cubic Mandala,Trap Card,https://images.ygoprodeck.com/images/cards/8837932.jpg,https://images.ygoprodeck.com/images/cards_small/8837932.jpg,https://images.ygoprodeck.com/images/cards_cropped/8837932.jpg
8842266,노인의 맹독약,Poison of the Old Man,Spell Card,https://images.ygoprodeck.com/images/cards/8842266.jpg,https://images.ygoprodeck.com/images/cards_small/8842266.jpg,https://images.ygoprodeck.com/images/cards_cropped/8842266.jpg
8843569,날개의 보은,Wing Requital,Spell Card,https://images.ygoprodeck.com/images/cards/8843569.jpg,https://images.ygoprodeck.com/images/cards_small/8843569.jpg,https://images.ygoprodeck.com/images/cards_cropped/8843569.jpg
8868767,다이스어트,Dice It,Trap Card,https://images.ygoprodeck.com/images/cards/8868767.jpg,https://images.ygoprodeck.com/images/cards_small/8868767.jpg,https://images.ygoprodeck.com/images/cards_cropped/8868767.jpg
8873112,아티팩트-차크람,Artifact Chakram,Effect Monster,https://images.ygoprodeck.com/images/cards/8873112.jpg,https://images.ygoprodeck.com/images/cards_small/8873112.jpg,https://images.ygoprodeck.com/images/cards_cropped/8873112.jpg
8875971,홀리 라이트닝 윙스,Star Seraph Scout,Effect Monster,https://images.ygoprodeck.com/images/cards/8875971.jpg,https://images.ygoprodeck.com/images/cards_small/8875971.jpg,https://images.ygoprodeck.com/images/cards_cropped/8875971.jpg
8903700,의식마인 릴리서,Djinn Releaser of Rituals,Effect Monster,https://images.ygoprodeck.com/images/cards/8903700.jpg,https://images.ygoprodeck.com/images/cards_small/8903700.jpg,https://images.ygoprodeck.com/images/cards_cropped/8903700.jpg
8910240,Rose Papillon,Rose Papillon,Effect Monster,https://images.ygoprodeck.com/images/cards/8910240.jpg,https://images.ygoprodeck.com/images/cards_small/8910240.jpg,https://images.ygoprodeck.com/images/cards_cropped/8910240.jpg
8910971,암흑 기사 가이아로드,Lord Gaia the Fierce Knight,Effect Monster,https://images.ygoprodeck.com/images/cards/8910971.jpg,https://images.ygoprodeck.com/images/cards_small/8910971.jpg,https://images.ygoprodeck.com/images/cards_cropped/8910971.jpg
8944575,The Drdek,The Drdek,Normal Monster,https://images.ygoprodeck.com/images/cards/8944575.jpg,https://images.ygoprodeck.com/images/cards_small/8944575.jpg,https://images.ygoprodeck.com/images/cards_cropped/8944575.jpg
8949584,히어로 얼라이브,A Hero Lives,Spell Card,https://images.ygoprodeck.com/images/cards/8949584.jpg,https://images.ygoprodeck.com/images/cards_small/8949584.jpg,https://images.ygoprodeck.com/images/cards_cropped/8949584.jpg
8951260,정정 당당,Respect Play,Trap Card,https://images.ygoprodeck.com/images/cards/8951260.jpg,https://images.ygoprodeck.com/images/cards_small/8951260.jpg,https://images.ygoprodeck.com/images/cards_cropped/8951260.jpg
8953369,크샤트리라 오버랩,Kashtira Overlap,Spell Card,https://images.ygoprodeck.com/images/cards/8953369.jpg,https://images.ygoprodeck.com/images/cards_small/8953369.jpg,https://images.ygoprodeck.com/images/cards_cropped/8953369.jpg
8955148,리트머스 죽음의 의식,Litmus Doom Ritual,Spell Card,https://images.ygoprodeck.com/images/cards/8955148.jpg,https://images.ygoprodeck.com/images/cards_small/8955148.jpg,https://images.ygoprodeck.com/images/cards_cropped/8955148.jpg
8964854,콤비네이션 어택,Combination Attack,Spell Card,https://images.ygoprodeck.com/images/cards/8964854.jpg,https://images.ygoprodeck.com/images/cards_small/8964854.jpg,https://images.ygoprodeck.com/images/cards_cropped/8964854.jpg
8967776,궁극 시계신 세피론,"Sephylon, the Ultimate Timelord",Effect Monster,https://images.ygoprodeck.com/images/cards/8967776.jpg,https://images.ygoprodeck.com/images/cards_small/8967776.jpg,https://images.ygoprodeck.com/images/cards_cropped/8967776.jpg
8972398,요성룡 라르바우르,Omni Dragon Brotaur,Effect Monster,https://images.ygoprodeck.com/images/cards/8972398.jpg,https://images.ygoprodeck.com/images/cards_small/8972398.jpg,https://images.ygoprodeck.com/images/cards_cropped/8972398.jpg
8978197,드래곤의 통제자,The King of D.,Effect Monster,https://images.ygoprodeck.com/images/cards/8978197.jpg,https://images.ygoprodeck.com/images/cards_small/8978197.jpg,https://images.ygoprodeck.com/images/cards_cropped/8978197.jpg
9000988,EM드라고 리모라,Performapal Coin Dragon,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/9000988.jpg,https://images.ygoprodeck.com/images/cards_small/9000988.jpg,https://images.ygoprodeck.com/images/cards_cropped/9000988.jpg
9012916,블랙 페더 드래곤,Black-Winged Dragon,Synchro Monster,https://images.ygoprodeck.com/images/cards/9012916.jpg,https://images.ygoprodeck.com/images/cards_small/9012916.jpg,https://images.ygoprodeck.com/images/cards_cropped/9012916.jpg
9024198,DDD심연왕 빌가메스,D/D/D Abyss King Gilgamesh,Link Monster,https://images.ygoprodeck.com/images/cards/9024198.jpg,https://images.ygoprodeck.com/images/cards_small/9024198.jpg,https://images.ygoprodeck.com/images/cards_cropped/9024198.jpg
9024367,갤럭시 드라군,Galaxy Dragon,Effect Monster,https://images.ygoprodeck.com/images/cards/9024367.jpg,https://images.ygoprodeck.com/images/cards_small/9024367.jpg,https://images.ygoprodeck.com/images/cards_cropped/9024367.jpg
9028399,낙천재앙 카르크라그라,Cataclysmic Crusted Calcifida,Effect Monster,https://images.ygoprodeck.com/images/cards/9028399.jpg,https://images.ygoprodeck.com/images/cards_small/9028399.jpg,https://images.ygoprodeck.com/images/cards_cropped/9028399.jpg
9030160,상암의 계약서,Dark Contract with the Eternal Darkness,Trap Card,https://images.ygoprodeck.com/images/cards/9030160.jpg,https://images.ygoprodeck.com/images/cards_small/9030160.jpg,https://images.ygoprodeck.com/images/cards_cropped/9030160.jpg
9032529,천사의 눈물,Graceful Tear,Trap Card,https://images.ygoprodeck.com/images/cards/9032529.jpg,https://images.ygoprodeck.com/images/cards_small/9032529.jpg,https://images.ygoprodeck.com/images/cards_cropped/9032529.jpg
9047460,ＢＦ－은신의 스팀,Blackwing - Steam the Cloak,Tuner Monster,https://images.ygoprodeck.com/images/cards/9047460.jpg,https://images.ygoprodeck.com/images/cards_small/9047460.jpg,https://images.ygoprodeck.com/images/cards_cropped/9047460.jpg
9053187,각성의 용사 가가기고,Gagagigo the Risen,XYZ Monster,https://images.ygoprodeck.com/images/cards/9053187.jpg,https://images.ygoprodeck.com/images/cards_small/9053187.jpg,https://images.ygoprodeck.com/images/cards_cropped/9053187.jpg
9056100,빙결계의 호장 그루나드,General Grunard of the Ice Barrier,Effect Monster,https://images.ygoprodeck.com/images/cards/9056100.jpg,https://images.ygoprodeck.com/images/cards_small/9056100.jpg,https://images.ygoprodeck.com/images/cards_cropped/9056100.jpg
9059700,인페르니티 베리어,Infernity Barrier,Trap Card,https://images.ygoprodeck.com/images/cards/9059700.jpg,https://images.ygoprodeck.com/images/cards_small/9059700.jpg,https://images.ygoprodeck.com/images/cards_cropped/9059700.jpg
9061682,마굉신 안드레이스,Fabled Andwraith,Synchro Monster,https://images.ygoprodeck.com/images/cards/9061682.jpg,https://images.ygoprodeck.com/images/cards_small/9061682.jpg,https://images.ygoprodeck.com/images/cards_cropped/9061682.jpg
9064354,어둠의 증산공장,Dark Factory of More Production,Trap Card,https://images.ygoprodeck.com/images/cards/9064354.jpg,https://images.ygoprodeck.com/images/cards_small/9064354.jpg,https://images.ygoprodeck.com/images/cards_cropped/9064354.jpg
9069157,드래곤로이드,Dragonroid,Effect Monster,https://images.ygoprodeck.com/images/cards/9069157.jpg,https://images.ygoprodeck.com/images/cards_small/9069157.jpg,https://images.ygoprodeck.com/images/cards_cropped/9069157.jpg
9070454,용황의 파동,Draco-Utopian Aura,Trap Card,https://images.ygoprodeck.com/images/cards/9070454.jpg,https://images.ygoprodeck.com/images/cards_small/9070454.jpg,https://images.ygoprodeck.com/images/cards_cropped/9070454.jpg
9074847,대소동,Major Riot,Trap Card,https://images.ygoprodeck.com/images/cards/9074847.jpg,https://images.ygoprodeck.com/images/cards_small/9074847.jpg,https://images.ygoprodeck.com/images/cards_cropped/9074847.jpg
9076207,푸른 첩자,Armed Ninja,Flip Effect Monster,https://images.ygoprodeck.com/images/cards/9076207.jpg,https://images.ygoprodeck.com/images/cards_small/9076207.jpg,https://images.ygoprodeck.com/images/cards_cropped/9076207.jpg
9091064,VS (뱅키시 소울) 쟈오롱,Vanquish Soul Jiaolong,Effect Monster,https://images.ygoprodeck.com/images/cards/9091064.jpg,https://images.ygoprodeck.com/images/cards_small/9091064.jpg,https://images.ygoprodeck.com/images/cards_cropped/9091064.jpg
9097866,크로스 디버거,Cross Debug,Effect Monster,https://images.ygoprodeck.com/images/cards/9097866.jpg,https://images.ygoprodeck.com/images/cards_small/9097866.jpg,https://images.ygoprodeck.com/images/cards_cropped/9097866.jpg
9102835,Salamandra Fusion,Salamandra Fusion,Spell Card,https://images.ygoprodeck.com/images/cards/9102835.jpg,https://images.ygoprodeck.com/images/cards_small/9102835.jpg,https://images.ygoprodeck.com/images/cards_cropped/9102835.jpg
9106362,EM도라고양이,Performapal Gongato,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/9106362.jpg,https://images.ygoprodeck.com/images/cards_small/9106362.jpg,https://images.ygoprodeck.com/images/cards_cropped/9106362.jpg
